aero_drag,aero_lift,aero_mom,damp_edge,damp_flap,damp_tors
-0.00028230170956570285,0.0019540065215445457,-8.501054673340021e-05,-0.0001530445034422778,-3.6998255625504095e-05,-1.79317168714927e-05
-0.0002757780696915083,0.0020477106080034986,-8.711275907191547e-05,-0.0001572529176194795,-4.1592004337600514e-05,-1.9104072218491883e-05
-0.0002691888139817725,0.0021416277911076196,-8.910355798255602e-05,-0.0001613074800103624,-4.644566474412344e-05,-2.027574410871333e-05
-0.0002625374248923557,0.002235566182027843,-9.0984124848706e-05,-0.00016519284400688073,-5.1550781652724344e-05,-2.1442667474221208e-05
-0.00025582674411625067,0.002329324714193377,-9.27558048686439e-05,-0.00016889381155932732,-5.689731985852332e-05,-2.2600829654767e-05
-0.00024905897654151516,0.0024226932866600022,-9.442009936929375e-05,-0.00017239539615347514,-6.247364076094816e-05,-2.3746280341863357e-05
-0.00024227078589697634,0.0025158828116836167,-9.597451176532951e-05,-0.0001756828873889388,-6.826648502299188e-05,-2.487514122081601e-05
-0.0002354320173692491,0.002608387544725914,-9.742398494216417e-05,-0.00017874191690251672,-7.426096175149608e-05,-2.5983615295774565e-05
-0.00022853143553029073,0.0026999125890251963,-9.877106556330823e-05,-0.00018156070998815192,-8.044492028769169e-05,-2.706812760653301e-05
-0.00022156879380490484,0.002790222918603251,-0.00010001769686685737,-0.00018412626501525505,-8.680171784053725e-05,-2.8125107713898567e-05
-0.00021454376277631545,0.0028790657882306935,-0.00010116605609319418,-0.00018642568229069076,-9.33121269968375e-05,-2.9151074959594815e-05
-0.0002074553751083411,0.002966180948446066,-0.00010221842569117635,-0.00018844668462412786,-9.995530462743314e-05,-3.0142666886646688e-05
-0.00020030201919076412,0.003051300847358582,-0.00010317718207149043,-0.00019017765450352625,-0.00010670879025440417,-3.109664271758783e-05
-0.0001931098315489586,0.0031341511920755846,-0.00010403583516637627,-0.00019160770155632852,-0.00011354853917689713,-3.200989033088849e-05
-0.00018584292714211907,0.0032144515981029093,-0.00010480611682208801,-0.00019272672864798738,-0.00012044896493669693,-3.2879432839770714e-05
-0.00017849488591109846,0.0032919132279682064,-0.00010549103947917286,-0.00019352288276665674,-0.00012738357668041564,-3.3702715680546886e-05
-0.0001710617464791576,0.0033662453538064307,-0.00010609327818038903,-0.00019398791382112973,-0.00013432390059719209,-3.447705205777828e-05
-0.00016353896750822156,0.003437153378862255,-0.00010661553806209945,-0.0001941146746185321,-0.00014124005796475444,-3.519989593476897e-05
-0.0001559213187963223,0.0035043398888545984,-0.00010706054145198559,-0.00019389708217055273,-0.0001481009006245146,-3.586885605339387e-05
-0.00014820286911824444,0.0035675056849453412,-0.00010743101302157254,-0.00019333017063624325,-0.00015487411424741312,-3.6481700851658886e-05
-0.00014037697639855587,0.003626350905605957,-0.0001077296645360967,-0.000192410142990406,-0.00016152633463482395,-3.703636312396711e-05
-0.0001324362792957097,0.003680576239678369,-0.00010795917908102077,-0.000191134419252216,-0.000168023278152303,-3.753094439301227e-05
-0.00012437269113177934,0.0037298842324364947,-0.00010812219476426549,-0.00018950168098518267,-0.00017432988673389313,-3.796371900091572e-05
-0.00011617739732123914,0.0037739806859761506,-0.00010822128790069565,-0.00018751191186373278,-0.00018041048782253274,-3.833313793217213e-05
-0.00010782495963496325,0.0038141043248952856,-0.00010810809702237786,-0.00018516643415423433,-0.0001862289695362785,-3.863783238092958e-05
-9.93186275367508e-05,0.0038492417701731733,-0.00010786996039071817,-0.0001824679410292562,-0.00019174897127084678,-3.887661707683052e-05
-9.067112199691389e-05,0.003877619109399606,-0.00010767580953622216,-0.00017943399923331878,-0.00019694866314630015,-3.90531563290155e-05
-8.187112553723026e-05,0.0038989377150888613,-0.00010752958628033912,-0.00017607584467500348,-0.00020179899516169637,-3.91687706050324e-05
-7.28994766116118e-05,0.0039127427178428965,-0.00010743561838907179,-0.00017239171994956075,-0.0002062559291923551,-3.921988464941879e-05
-6.37355039708158e-05,0.003918593745856982,-0.00010739738522144361,-0.00016838136756660964,-0.00021027560338551446,-3.9202998864122344e-05
-5.435565323277166e-05,0.003916312572031012,-0.00010739363381843419,-0.00016404578241069982,-0.00021381384466790762,-3.911465715988889e-05
-4.472101015853792e-05,0.003909334902339269,-0.00010706337483536694,-0.00015938735014093278,-0.0002168265487781461,-3.8951483572930824e-05
-3.4832525014037935e-05,0.0038946923998781978,-0.00010668279146068515,-0.00015441195030419444,-0.00021927249600117469,-3.871095042937511e-05
-2.468928924291618e-05,0.0038724514805842216,-0.00010625648135319169,-0.00014915663432889004,-0.0002211485255292121,-3.840179808729012e-05
-1.4277050585144023e-05,0.0038424657167432756,-0.00010578524000640833,-0.0001436371491994128,-0.00022242617134952277,-3.802467599866868e-05
-3.581826619368988e-06,0.0038046222378860044,-0.00010526942897606294,-0.00013787089119801624,-0.0002230803416491111,-3.758038129027312e-05
7.409903737995731e-06,0.003758837302392354,-0.00010470909052207183,-0.00013187676286749694,-0.0002230887188009537,-3.70699156904095e-05
1.8710905625217574e-05,0.0037050589025802196,-0.00010410392660737045,-0.00012567519750018356,-0.0002224321255221083,-3.649449072420702e-05
3.033285803477197e-05,0.003643269164050257,-0.00010345327761855427,-0.00011928817382289523,-0.00022109486922595675,-3.585552906380508e-05
4.228597603626562e-05,0.003573486731766865,-0.00010275610116477906,-0.0001127392365908197,-0.00021906508816633668,-3.5154665799265576e-05
5.459032693795829e-05,0.003495769116440705,-0.0001019980381954057,-0.0001060535244720024,-0.0002163350956802278,-3.439374961740285e-05
6.72502621115377e-05,0.0034102149578587324,-0.00010118886931763548,-9.925780693616467e-05,-0.00021290171934588834,-3.3574843887920874e-05
8.027258931966657e-05,0.003316961319672618,-0.00010032729381988256,-9.237799250416483e-05,-0.0002087676982521869,-3.270061770247739e-05
9.365849042938546e-05,0.00321619494847152,-9.941068384706633e-05,-8.544421258112582e-05,-0.0002039400057423428,-3.177360679543593e-05
0.00010742192242580134,0.0031087484844027407,-9.843124324393225e-05,-7.848864863120316e-05,-0.00019843095033239384,-3.079653584624256e-05
0.00012156365909495471,0.0029949038434309142,-9.738564978676838e-05,-7.15454541743347e-05,-0.00019225856542169818,-2.977234236209128e-05
0.00013605790005620597,0.002874514529690359,-9.627373546181354e-05,-6.465225105311238e-05,-0.00018545374992254057,-2.870431747825974e-05
0.00015088364358028361,0.0027480012915308397,-9.509053091415845e-05,-5.784871161370045e-05,-0.0001780531705692698,-2.7595957109965002e-05
0.000166014416753183,0.002615791742885693,-9.383103155632448e-05,-5.11755546499314e-05,-0.0001700934694896586,-2.6450853424707042e-05
0.00018141559058610057,0.0024783652299595355,-9.248971887552806e-05,-4.4676006032703414e-05,-0.00016161769715627186,-2.5272822187868872e-05
0.00019711323551003244,0.0023386816964141,-9.106055200435358e-05,-3.8395900346672516e-05,-0.00015267523633839009,-2.4065886121774953e-05
0.0002130988538160864,0.0021979397383377,-8.953696144253799e-05,-3.238387798488597e-05,-0.00014332182475730755,-2.2834273175146947e-05
0.00022922010772668213,0.0020539148331322477,-8.790940259828269e-05,-2.6699162154310693e-05,-0.00013364589693589142,-2.1582414277772644e-05
0.00024538091016367133,0.001907443525587172,-8.616733270894952e-05,-2.1403859284440905e-05,-0.00012374668257035074,-2.0314940689495024e-05
0.00026149514767475864,0.0017591402489103253,-8.430307511984064e-05,-1.6551859088419548e-05,-0.00011369375851955505,-1.9036752596340213e-05
0.00027770153319316837,0.0016162812316864966,-8.230859405947486e-05,-1.2199900318326149e-05,-0.00010356169176018549,-1.7753027924164738e-05
0.00029373979437850465,0.0014736424627506833,-8.017548128919418e-05,-8.407390385343653e-06,-9.342893224286568e-05,-1.6469118400095637e-05
0.0003093894338901581,0.0013312027039426456,-7.788782976877601e-05,-5.250576430788254e-06,-8.34489161916876e-05,-1.5190541039766818e-05
0.000324511157083498,0.0011895801619599728,-7.543630740166903e-05,-2.785575223089526e-06,-7.370697218999515e-05,-1.3922968232414238e-05
0.00033944615995665423,0.0010602266099219216,-7.282340710727879e-05,-1.0659834180939855e-06,-6.427632593761151e-05,-1.2672422327367993e-05
0.0003536700746408392,0.0009319845513975495,-7.003023675527846e-05,-1.458992266424623e-07,-5.523006878591056e-05,-1.144506032917158e-05
0.00036685966180770286,0.0008053586238588145,-6.703395336837927e-05,-7.522699823569728e-08,-4.676114097696971e-05,-1.0246820211192844e-05
0.0003788731533484549,0.0006806516322357739,-6.382855566499526e-05,-8.742258422666116e-07,-3.8916891929730457e-05,-9.08401523157167e-06
0.00038958244552923126,0.0005580794850872561,-6.04104515680623e-05,-2.558195002958964e-06,-3.173065706946621e-05,-7.963403236451958e-06
0.0003991810441867811,0.0004410065248096284,-5.6774918636593913e-05,-5.138307897629705e-06,-2.5231568194429352e-05,-6.8916855365278214e-06
0.0004075345927047147,0.00032732626070762754,-5.292043178298467e-05,-8.621404481310322e-06,-1.9444426900266838e-05,-5.875432506419562e-06
0.00041421342990605983,0.00021470517241502845,-4.884120410215548e-05,-1.2968136222359227e-05,-1.4432496462523256e-05,-4.921096236260068e-06
0.0004190934957833706,0.00010376315823832125,-4.453403490029867e-05,-1.8108157047869572e-05,-1.0221490560377467e-05,-4.034903138795152e-06
0.00042214004346648344,-5.3685613483530075e-06,-4.000397447051968e-05,-2.3988770311083086e-05,-6.783445288904192e-06,-3.222951582534172e-06
0.0004233340844496102,-0.00011257403840404001,-3.52576272158627e-05,-3.055365864803183e-05,-4.087296428783015e-06,-2.491113644575881e-06
0.00042267138716917124,-0.00021774356774868471,-3.0302541778720664e-05,-3.774295700644495e-05,-2.10010341379706e-06,-1.8448040449825582e-06
0.0004201620667423391,-0.00032077362194518437,-2.5147173681205545e-05,-4.549378010590909e-05,-7.873614025915209e-07,-1.2889403818094119e-06
0.00041583001744679955,-0.0004215669539557745,-1.980086204545946e-05,-5.37407729270293e-05,-1.1328740099535454e-07,-8.279128823690454e-07
0.00040971220395078954,-0.0005200326792191196,-1.427380092672511e-05,-6.241666949213725e-05,-4.1096117814030956e-08,-4.655574981214677e-07
0.000401828327880618,-0.0006152995442449868,-8.573988305472271e-06,-7.145285342816708e-05,-5.332641323479209e-07,-2.0513236154016244e-07
0.00039226005069999863,-0.0007077173680780362,-2.721916033413569e-06,-8.077991418076082e-05,-1.5517808637653098e-06,-4.929777180093891e-08
0.00038108199345549345,-0.0007975476038463343,3.26652655677524e-06,-9.035160190994405e-05,-3.0616748968082416e-06,-9.71267789624938e-11
0.0003683663631691513,-0.0008847704137818454,9.378476266804426e-06,-0.00010010852797454127,-5.028364832420582e-06,-5.874205464974302e-08
0.000354193900992753,-0.0009693423228732565,1.560116373163195e-05,-0.00010998531052045468,-7.416556971189637e-06,-2.2579418743606464e-07
0.0003386530450999168,-0.0010512248778592017,2.1921290763353928e-05,-0.00011991701204083717,-1.0190827489234639e-05,-5.012095405199638e-07
0.00032183879266228446,-0.0011303850423781058,2.8325044130112824e-05,-0.00012983969633383386,-1.3315829171557762e-05,-8.843392565691241e-07
0.0003038515933054088,-0.0012067950232203025,3.479815255414202e-05,-0.00013969085847634943,-1.6756470380348665e-05,-1.3739323989502753e-06
0.00028479624169460837,-0.001280432077247698,4.1325948135972866e-05,-0.00014940982768204435,-2.047807910014106e-05,-1.9681423848532534e-06
0.0002647807813645005,-0.001351278312075382,4.789343044072158e-05,-0.0001589381420077427,-2.4446552330292494e-05,-2.6645370413530735e-06
0.00024391543303600065,-0.0014193204820349703,5.448533267256419e-05,-0.0001682198925008308,-2.862849084909102e-05,-3.46011223155274e-06
0.00022231155943325666,-0.0014845497806294608,6.108618938197716e-05,-0.00017720203482291018,-3.299131952099341e-05,-4.3513089710435246e-06
0.00020008067720120543,-0.001546961630639073,6.768040514545744e-05,-0.00018583466686181952,-3.75033934604955e-05,-5.334033927590239e-06
0.00017733352504373538,-0.0016065554729872574,7.425232365723257e-05,-0.00019407127130738748,-4.213409048870725e-05,-6.4036831703031725e-06
0.00015417919569558013,-0.0016633345554255524,8.078629668193378e-05,-0.00020186892261947923,-4.685389042344208e-05,-7.555169009227864e-06
0.0001307243378375879,-0.001717305722040464,8.726675233224496e-05,-0.0002091884582377837,-5.1634441828034e-05,-8.782949742201896e-06
0.0001070635488208925,-0.0017675887292107548,9.367072008140351e-05,-0.00021599461428383542,-5.6448616912096954e-05,-1.008106210369061e-05
8.330056994799301e-05,-0.0018146477585160555,9.998530247773322e-05,-0.00022225612636941986,-6.127055532753689e-05,-1.1443156190040057e-05
5.951723881502844e-05,-0.0018591058470132688,0.00010620024053071007,-0.0002279602173575701,-6.608199044316255e-05,-1.2862278595241958e-05
3.579395976027798e-05,-0.0019010057991153508,0.00011230156616650428,-0.0002330912364663385,-7.086339162423178e-05,-1.4331251262626267e-05
1.2216523355319375e-05,-0.001940369480927589,0.00011827560471444097,-0.0002376283309831351,-7.559257097625727e-05,-1.5842808939324927e-05
-1.1133908828486294e-05,-0.0019772194748057825,0.0001241090887290292,-0.00024155429386968518,-8.024839297428451e-05,-1.7389491570120667e-05
-3.418138833089922e-05,-0.0020115793655465395,0.00012978918172703706,-0.00024485571200016313,-8.481088324434973e-05,-1.8963668340670192e-05
-5.6855446434350286e-05,-0.002043473611320995,0.00013530352458992714,-0.0002475229407642097,-8.926124969109034e-05,-2.055757882956092e-05
-7.909128835881631e-05,-0.002072927417949774,0.00014064027956701172,-0.0002495500520022301,-9.358189517266943e-05,-2.2163375339310154e-05
-0.00010082992428610531,-0.002099966625264439,0.00014578817071405188,-0.00025093475932188994,-9.775642419874592e-05,-2.3773165551591374e-05
-0.00012201824059033498,-0.002124617605420069,0.0001507365205773962,-0.0002516783224883076,-0.00010176964426804326,-2.5379055216619534e-05
-0.000142609014930089,-0.0021469071727698765,0.00015547528299870718,-0.00025178543262211205,-0.00010560756239584556,-2.697319060654827e-05
-0.00016256087921429226,-0.0021668625048714366,0.00015999507195503068,-0.0002512640799941224,-0.00010925737735482706,-2.8547800467844613e-05
-0.00018183823472935198,-0.002184511074157614,0.00016428718638437443,-0.00025012540623645254,-0.00011270746812237264,-3.0095237214091227e-05
-0.00020041112390663273,-0.00219988058978018,0.00016834363098286673,-0.0002483835428068842,-0.00011594737899749132,-3.1608017109830926e-05
-0.00021825506332479668,-0.0022129989491118406,0.00017215713299121625,-0.00024605543753145753,-0.0001189678018143414,-3.307885920601595e-05
-0.00023535084258740138,-0.002223894198376774,0.00017572115501977872,-0.00024316067103064077,-0.00012176055564610913,-3.4500722800264016e-05
-0.00025168429369814107,-0.00223259450186716,0.0001790299039892233,-0.00023972126479114472,-0.00012431856435544822,-3.586684320829056e-05
-0.0002672460354810255,-0.0022391281191985017,0.00018207833628959067,-0.00023576148259646157,-0.00012663583231367043,-3.7170765648293245e-05
-0.00028203119747080313,-0.00224352339005088,0.00018486215928359198,-0.0002313076269615382,-0.00012870741857388086,-3.840637705568111e-05
-0.00029603912753189455,-0.002245808725846804,0.00018737782930060125,-0.00022638783214731786,-0.00013052940975097138,-3.956793566313651e-05
-0.0003092730872640549,-0.0022460126078175527,0.00018962254628509102,-0.00022103185524523662,-0.00013209889182616214,-4.065009819816424e-05
-0.0003217399390227014,-0.0022441635909194735,0.0001915942452787137,-0.00021527086674007526,-0.0001334139210655595,-4.164794456962203e-05
-0.0003334468151067253,-0.002240167929469763,0.000193289892297118,-0.00020913724186211654,-0.00013447349420969254,-4.255699993265128e-05
-0.00034437165912847045,-0.002232677126300856,0.00019468935434442013,-0.00020266435394953773,-0.0001352775180663499,-4.337325404134782e-05
-0.000354573672232746,-0.002223194816912159,0.000195811386849447,-0.00019588786434176944,-0.00013582779415708012,-4.409312501595549e-05
-0.00036410234780447906,-0.0022118127946686244,0.00019665814892684823,-0.00018886049583369434,-0.00013613855382952833,-4.471292043721277e-05
-0.00037297950321210725,-0.00219857637894598,0.00019723132507340786,-0.0001816172807256543,-0.00013621317541863789,-4.523005979132327e-05
